PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC1000008396.hg.1,IFIT2,interferon induced protein with tetratricopeptide repeats 2,3433,-0.232113715789545,9.25086132474083,-1.57764810345404,0.115922237941883,0.356942866168039,-4.90451848842213,FALSE
TC1900006856.hg.1,CLEC4M,C-type lectin domain family 4 member M,10332,-0.0915557492575791,4.71581101827652,-1.57737758454603,0.115984445623414,0.357076134322997,-4.90492090658991,FALSE
TC1600011500.hg.1,DCUN1D3,defective in cullin neddylation 1 domain containing 3,123879,-0.0848104649515022,6.22626612902165,-1.57728709001896,0.116005261352481,0.357081948225796,-4.90505550924,FALSE
TC0400006689.hg.1,MAN2B2,mannosidase alpha class 2B member 2,23324,-0.095819883372247,8.15459967699731,-1.57667875970586,0.116145267365208,0.357321969581108,-4.90596015082596,FALSE
TC1600007248.hg.1,MIR1273H,microRNA 1273h,102466247,0.0706156247107188,6.73750290028448,1.5765715844522,0.116169947371901,0.357321969581108,-4.9061194946128,FALSE
TC0600011142.hg.1,H3C8,H3 clustered histone 8,8355,0.185887353405465,4.30750610126913,1.57656706995966,0.116170987047145,0.357321969581108,-4.90612620634302,FALSE
TC2200009157.hg.1,SBF1,SET binding factor 1,6305,-0.112199848233697,6.71534906467371,-1.57655618787208,0.116173493192289,0.357321969581108,-4.90614238474763,FALSE
TC1700011574.hg.1,ABCA8,ATP binding cassette subfamily A member 8,10351,-0.0793499609790893,3.89348196823358,-1.57652247297233,0.116181258006208,0.357321969581108,-4.90619250801044,FALSE
TC0700007477.hg.1,UPP1,uridine phosphorylase 1,7378,0.163596887179989,6.44324235495444,1.57645466010319,0.11619687710061,0.357321969581108,-4.90629332085955,FALSE
TC2100008375.hg.1,KRTAP10-1,keratin associated protein 10-1,386677,0.088380563556151,5.28686525626682,1.57552351499819,0.116411512330994,0.357923662261494,-4.90767716247456,FALSE
TC1700011431.hg.1,SCN4A,sodium voltage-gated channel alpha subunit 4,6329,-0.0875156578330203,2.68142566496289,-1.57520248811332,0.116485583794483,0.358093046092018,-4.9081540780017,FALSE
TC0800010524.hg.1,BPNT2,"3'(2'), 5'-bisphosphate nucleotidase 2",54928,-0.134082249013923,7.10099467220903,-1.57502183303754,0.116527283239605,0.358162874812381,-4.90842241620683,FALSE
TC1300008468.hg.1,SLC46A3,solute carrier family 46 member 3,283537,-0.102961624706533,6.79294263579605,-1.57493199242242,0.11654802496072,0.358168274785625,-4.9085558508332,FALSE
TC0500007378.hg.1,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,4724,-0.0880600524935629,6.57654118719323,-1.57474504302704,0.116591195774776,0.358242589492986,-4.90883349114518,FALSE
TC1900006688.hg.1,MPND,MPN domain containing,84954,-0.0724893999244944,5.84525841762866,-1.57450734078933,0.116646104807644,0.358352941426642,-4.90918645837928,FALSE
TC0700007689.hg.1,MIR3147HG,MIR3147 host gene,100653233,-0.0728205566776095,3.12210994399264,-1.57428579034041,0.116697301187099,0.358451853499805,-4.90951539462995,FALSE
TC0100015284.hg.1,INKA2,inka box actin regulator 2,55924,-0.141312558667392,5.91202235135513,-1.5741457067532,0.116729681181186,0.358492945655911,-4.90972335353194,FALSE
TC0700009333.hg.1,UBN2,ubinuclein 2,254048,0.0841496104356727,7.07595893618552,1.57401177014322,0.116760646954201,0.358499969459337,-4.90992217008993,FALSE
TC0300007314.hg.1,MIR1226,microRNA 1226,100302232,-0.0975278015090977,5.1435850032281,-1.57368792746775,0.116835545302719,0.358499969459337,-4.9104028162594,FALSE
TC1900011229.hg.1,KLK6,kallikrein related peptidase 6,5653,-0.0792909460335447,3.78293590639811,-1.57368063678561,0.116837231928823,0.358499969459337,-4.91041363594976,FALSE
TC0100007117.hg.1,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,55160,-0.126184123948697,4.78329600874389,-1.5736792054144,0.116837563064439,0.358499969459337,-4.91041576016131,FALSE
TC1400009074.hg.1,RPL10L,ribosomal protein L10 like,140801,0.0750929255161417,4.04723915343557,1.5736101692828,0.116853534869558,0.358499969459337,-4.91051821026826,FALSE
TC0800010648.hg.1,CYP7B1,cytochrome P450 family 7 subfamily B member 1,9420,-0.0930458622225316,3.15087066873778,-1.57358176215526,0.116860107481268,0.358499969459337,-4.91056036536814,FALSE
TC1900008011.hg.1,KCNK6,potassium two pore domain channel subfamily K member 6,9424,-0.0646726998333831,7.11523940346994,-1.57356068092965,0.116864985273769,0.358499969459337,-4.91059164862571,FALSE
TC1200010840.hg.1,GTSF1,gametocyte specific factor 1,121355,-0.174998019292932,4.42622027575503,-1.57313199865742,0.116964209051971,0.358600975114488,-4.91122769804334,FALSE
TC1900008988.hg.1,ZNF805,zinc finger protein 805,390980,-0.122438947553092,4.71857381065032,-1.57312743330662,0.116965266116551,0.358600975114488,-4.91123447088518,FALSE
TC1100010405.hg.1,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component",55327,-0.0925470774705808,8.13258674552528,-1.57302654788462,0.116988627125241,0.358600975114488,-4.91138413267723,FALSE
TC0900011706.hg.1,PRRX2-AS1,PRRX2 antisense RNA 1,101929437,-0.100554498631375,3.80834738046577,-1.57292615769537,0.117011877116573,0.358600975114488,-4.91153305047041,FALSE
TC0100013417.hg.1,SLC9A1,solute carrier family 9 member A1,6548,0.111222883144519,7.52900565763671,1.5728290463969,0.117034371202203,0.358600975114488,-4.91167709553448,FALSE
TC0200014790.hg.1,GRB14,growth factor receptor bound protein 14,2888,-0.178071688137263,3.19267899930864,-1.57269637211619,0.11706510833421,0.358600975114488,-4.91187387704793,FALSE
TC0300006538.hg.1,SRGAP3-AS2,SRGAP3 antisense RNA 2,101927416,-0.0815771932831488,4.12808143573373,-1.57259162852262,0.117089379166695,0.358600975114488,-4.91202922049028,FALSE
TC0600011697.hg.1,CCDC167,coiled-coil domain containing 167,154467,-0.176848038529776,4.99794898816917,-1.57251282767573,0.117107641253249,0.358600975114488,-4.91214608200802,FALSE
TC0700011929.hg.1,SMURF1,SMAD specific E3 ubiquitin protein ligase 1,57154,-0.085205823364805,7.02859189810501,-1.57248566101055,0.117113937646049,0.358600975114488,-4.91218636879564,FALSE
TC1700007014.hg.1,UBB,ubiquitin B,7314,-0.125625337737148,11.9513328449249,-1.57244689129808,0.117122923729466,0.358600975114488,-4.91224386113397,FALSE
TC1500008772.hg.1,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,2562,0.0993995836207171,2.82350980843266,1.57243551735606,0.117125560096646,0.358600975114488,-4.91226072750392,FALSE
TC1500010776.hg.1,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha,3419,-0.118653239726033,8.41738749137652,-1.57243359833549,0.117126004911241,0.358600975114488,-4.91226357319954,FALSE
TC0300013945.hg.1,METTL6,"methyltransferase 6, tRNA N3-cytidine",131965,-0.152659273274686,3.92289892115787,-1.57226531129501,0.117165017776316,0.358662214078853,-4.91251311107316,FALSE
TC0800011472.hg.1,NUDCD1,NudC domain containing 1,84955,-0.161339352020614,5.95558509454906,-1.57198442530586,0.11723015656823,0.358749390772105,-4.91292955365028,FALSE
TC1000007889.hg.1,SUPV3L1,Suv3 like RNA helicase,6832,-0.169067401899529,5.65903640223822,-1.57197851586111,0.117231527303616,0.358749390772105,-4.91293831423173,FALSE
TC0X00009445.hg.1,TNIP2P1,TNIP2 pseudogene 1,100132831,-0.104282706167003,3.5005173863775,-1.57184726183273,0.117261975819866,0.358779525704946,-4.91313288623198,FALSE
TC1900009190.hg.1,KLF16,KLF transcription factor 16,83855,0.0792075284243108,7.34333244798851,1.57172748356483,0.117289767621477,0.358779525704946,-4.91331043259121,FALSE
TC1100011549.hg.1,PHOX2A,paired like homeobox 2A,401,0.0904225181548433,3.23437792119228,1.57169016970261,0.117298426510554,0.358779525704946,-4.91336573992122,FALSE
TC0700009866.hg.1,MNX1-AS1,MNX1 antisense RNA 1 (head to head),645249,0.0639078369824815,3.54403890534667,1.5711520909738,0.117423346808141,0.359054113269659,-4.91416314768533,FALSE
TC0500012486.hg.1,DCTN4,dynactin subunit 4,51164,-0.0797583735941583,9.23699392935415,-1.57113953498416,0.117426263059143,0.359054113269659,-4.91418175188821,FALSE
TC2000008031.hg.1,COL9A3,collagen type IX alpha 3 chain,1299,0.223656396123014,5.97285848944933,1.57080348318182,0.117504335618107,0.359234612829559,-4.91467962556255,FALSE
TC0700013458.hg.1,HILPDA,hypoxia inducible lipid droplet associated,29923,0.0749208432806681,4.45474557468271,1.57054920410159,0.117563437729631,0.359357066786652,-4.91505628048871,FALSE
TC0300011044.hg.1,DALRD3,DALR anticodon binding domain containing 3,55152,-0.0953759196870765,6.72606915952682,-1.57005094813414,0.117679315467909,0.359652999452062,-4.9157941569121,FALSE
TC0X00009767.hg.1,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",10075,-0.0871261589413059,8.09523231449843,-1.56982453233884,0.117732002028064,0.359745256799096,-4.91612938445995,FALSE
TC1500008183.hg.1,GOLGA6L3P,"golgin A6 family like 3, pseudogene",100133220,-0.0906382870200879,5.32213594776365,-1.5697573484744,0.11774763917812,0.359745256799096,-4.91622884668945,FALSE
TC1000008011.hg.1,OIT3,oncoprotein induced transcript 3,170392,0.112957493776552,3.13881673461609,1.56957251644994,0.117790667582745,0.359759513200166,-4.91650245941268,FALSE
TC1200009875.hg.1,CLECL1P,"C-type lectin like 1, pseudogene",160365,-0.172674991333742,3.18995875023315,-1.56949164483806,0.117809498182533,0.359759513200166,-4.91662216630864,FALSE
TC0200012073.hg.1,GTF3C2,general transcription factor IIIC subunit 2,2976,-0.122433060385141,7.25117071418164,-1.56949158113902,0.117809513015511,0.359759513200166,-4.91662226059415,FALSE
TC0600008340.hg.1,DST-AS1,DST antisense RNA 1,101930010,-0.0916125670447849,6.63641384584263,-1.56914822026833,0.117889489559548,0.359945478237648,-4.91713043919372,FALSE
TC0200008285.hg.1,MRPL35,mitochondrial ribosomal protein L35,51318,-0.108493080975208,6.83210018415037,-1.56897544726855,0.117929748519004,0.360010135203806,-4.91738610432352,FALSE
TC0100011001.hg.1,RGS18,regulator of G protein signaling 18,64407,0.111157035923451,9.6336602733592,1.56881014282789,0.117968277338468,0.360069490417008,-4.91763069186011,FALSE
TC0700009847.hg.1,LINC00244,long intergenic non-protein coding RNA 244,64433,-0.0683001682544622,2.86205277644304,-1.5685070494968,0.118038947518054,0.360143096159997,-4.91807908885078,FALSE
TC1200007615.hg.1,DIP2B,disco interacting protein 2 homolog B,57609,0.0847038565949454,10.01242969141,1.56842830375251,0.118057313586694,0.360143096159997,-4.91819557160552,FALSE
TC1000011899.hg.1,AFAP1L2,actin filament associated protein 1 like 2,84632,-0.10439868627905,2.85405420153437,-1.56838717111948,0.118066907951153,0.360143096159997,-4.91825641378989,FALSE
TC0700012490.hg.1,GRM8,glutamate metabotropic receptor 8,2918,0.0735786055138985,3.48483276768173,1.5682511122391,0.118098648657527,0.360143096159997,-4.91845765696171,FALSE
TC1900009479.hg.1,PEX11G,peroxisomal biogenesis factor 11 gamma,92960,-0.089514446242168,5.06892981664139,-1.56823856668322,0.118101575706006,0.360143096159997,-4.91847621209249,FALSE
TC2000008099.hg.1,UCKL1-AS1,UCKL1 antisense RNA 1,100113386,-0.0882559682092827,3.60200342270491,-1.56807785976229,0.118139075876368,0.360143096159997,-4.9187138880192,FALSE
TC0700012009.hg.1,PCOLCE-AS1,PCOLCE antisense RNA 1,100129845,-0.059128886603359,5.36614640095737,-1.56807717493556,0.118139235697426,0.360143096159997,-4.91871490078596,FALSE
TC0100008023.hg.1,PPIH,peptidylprolyl isomerase H,10465,-0.149996514615514,4.79150174936104,-1.56803273631021,0.118149606901656,0.360143096159997,-4.91878061861751,FALSE
TC0100010481.hg.1,FMO9P,"flavin containing dimethylaniline monoxygenase 9, pseudogene",116123,-0.0716908663807483,2.77047446942469,-1.56797022014932,0.118164198305437,0.360143096159997,-4.9188730672313,FALSE
TC1100009837.hg.1,MRGPRE,MAS related GPR family member E,116534,-0.0881201208185702,5.55208693258356,-1.56739138941988,0.118299366165811,0.360496824759196,-4.9197288680351,FALSE
TC1700007138.hg.1,TVP23B,trans-golgi network vesicle protein 23 homolog B,51030,-0.107362056493283,8.260119336818,-1.5671734896267,0.118350281462422,0.360593735476429,-4.92005095254197,FALSE
TC0800006970.hg.1,FHIP2B,FHF complex subunit HOOK interacting protein 2B,64760,-0.0630217430465061,6.96692287471445,-1.56683514017774,0.118429375751373,0.360749679602069,-4.92055099053719,FALSE
TC1000010621.hg.1,ASAH2,N-acylsphingosine amidohydrolase 2,56624,-0.0965139168597489,2.76951500672415,-1.56679095761743,0.118439707169258,0.360749679602069,-4.92061627900727,FALSE
TC0600014265.hg.1,CLIC1,chloride intracellular channel 1,1192,0.0893409705484114,10.3443147180622,1.5664185537052,0.118526816402147,0.360929737143768,-4.92116650778305,FALSE
TC1900011781.hg.1,PRMT1,protein arginine methyltransferase 1,3276,-0.16196580448764,7.67982044658675,-1.5663746669711,0.118537085303869,0.360929737143768,-4.92123134223021,FALSE
TC0100007184.hg.1,OTUD3,OTU deubiquitinase 3,23252,-0.129320245258469,4.01929096560964,-1.56628018759525,0.11855919458078,0.36093880344699,-4.92137091181217,FALSE
TC1600009247.hg.1,GLYR1,glyoxylate reductase 1 homolog,84656,-0.104525374182773,9.2920533809993,-1.56613745146993,0.11859260267011,0.360982259111696,-4.92158175300078,FALSE
TC0900011375.hg.1,MIR147A,microRNA 147a,406939,0.106667648226578,3.0511353904348,1.5659582619517,0.11863455336722,0.361051699278266,-4.92184641429905,FALSE
TC1200011465.hg.1,LINC02458,long intergenic non-protein coding RNA 2458,728084,-0.102270850315786,2.63221955759762,-1.56544912719371,0.118753812603224,0.361356359447164,-4.92259823987734,FALSE
TC0400008557.hg.1,USP53,ubiquitin specific peptidase 53,54532,-0.181090330684516,5.79750188790119,-1.56511801968683,0.118831421637172,0.361534204258488,-4.92308704891709,FALSE
TC0600011661.hg.1,STK38,serine/threonine kinase 38,11329,-0.0649638715438901,9.93610208597734,-1.56484444232565,0.118895576225985,0.36154846567394,-4.92349085066127,FALSE
TC0900010789.hg.1,IARS1,isoleucyl-tRNA synthetase 1,3376,-0.168537366980813,5.80244270001553,-1.564730273017,0.11892235729672,0.36154846567394,-4.92365934476509,FALSE
TC1100011234.hg.1,LTBP3,latent transforming growth factor beta binding protein 3,4054,-0.112695070207874,5.70008484314767,-1.5647227381416,0.118924124944587,0.36154846567394,-4.92367046451116,FALSE
TC0700013592.hg.1,ATP5MF-PTCD1,ATP5MF-PTCD1 readthrough,100526740,-0.0957173849696957,4.27104870607877,-1.56470640319141,0.118927957121559,0.36154846567394,-4.92369457096703,FALSE
TC0X00010099.hg.1,ABCB7,ATP binding cassette subfamily B member 7,22,-0.122487338078782,6.63123298817159,-1.56468947195773,0.118931929289328,0.36154846567394,-4.92371955713372,FALSE
TC2200006501.hg.1,IL17RA,interleukin 17 receptor A,23765,0.10077425424544,10.3100107505005,1.56437506710963,0.119005709541796,0.361708884251708,-4.92418349008955,FALSE
TC0100017445.hg.1,TLR5,toll like receptor 5,7100,0.20936187548091,8.65573197221486,1.56423581504195,0.11903839885327,0.361708884251708,-4.92438894000558,FALSE
TC1100009402.hg.1,MSANTD2-AS1,MSANTD2 antisense RNA 1,100507283,-0.152562240535428,3.34647922006907,-1.56421955303094,0.119042216809014,0.361708884251708,-4.92441293150671,FALSE
TC1700008695.hg.1,MIR548AA2,microRNA 548aa-2,100500895,0.112387933465016,6.61173323101162,1.56392672772165,0.119110982154147,0.361859547394548,-4.9248448976952,FALSE
TC1500008971.hg.1,AVEN,apoptosis and caspase activation inhibitor,57099,-0.131114537344099,4.82454671934525,-1.56376063832133,0.119149999514349,0.361919802099132,-4.92508987206696,FALSE
TC1600009992.hg.1,BCL7C,BAF chromatin remodeling complex subunit BCL7C,9274,-0.0995210271958316,5.57313984413081,-1.56356183112025,0.119196716118656,0.362003420201958,-4.92538307021123,FALSE
TC0300012238.hg.1,HEG1,heart development protein with EGF like domains 1,57493,-0.136049008582648,5.44532052937791,-1.56311240099991,0.119302378440095,0.362240063959365,-4.9260457490457,FALSE
TC0300006846.hg.1,RPL15,ribosomal protein L15,6138,-0.0967671010707605,11.1614542985474,-1.56306708238612,0.119313037074287,0.362240063959365,-4.9261125603926,FALSE
TC0100011489.hg.1,LINC00467,long intergenic non-protein coding RNA 467,84791,-0.141182138072263,4.49748422013899,-1.56294722203181,0.119341231044589,0.362267363618217,-4.92628925638144,FALSE
TC0400008348.hg.1,HADH,hydroxyacyl-CoA dehydrogenase,3033,-0.190291898716669,5.59528435956741,-1.56266225923573,0.119408282072963,0.362412588415142,-4.92670929014935,FALSE
TC1600009861.hg.1,CLN3,"CLN3 lysosomal/endosomal transmembrane protein, battenin",1201,-0.0672186824610801,7.1863719278072,-1.56209314100229,0.119542283034992,0.362750003897672,-4.92754794311926,FALSE
TC0700007972.hg.1,NCF1B,neutrophil cytosolic factor 1B (pseudogene),654816,0.0701022686573705,11.8980306590366,1.5620164296359,0.119560354066824,0.362750003897672,-4.92766096215018,FALSE
TC0800010823.hg.1,ELOC,elongin C,6921,-0.124561612094713,7.2850130574381,-1.5618780519666,0.119592957383269,0.362750003897672,-4.92786482053731,FALSE
TC0100015337.hg.1,AP4B1,adaptor related protein complex 4 subunit beta 1,10717,-0.115202646922466,5.47495682435188,-1.56186359031206,0.119596365114148,0.362750003897672,-4.92788612446807,FALSE
TC1400008298.hg.1,MIR668,microRNA 668,768214,0.0897604380661141,5.3265234172622,1.56168989237428,0.119637301115305,0.362766217036973,-4.92814198941782,FALSE
TC1200012277.hg.1,TMED2-DT,TMED2 divergent transcript,101927415,-0.108165255347985,4.23756574470534,-1.56165422148403,0.119645709165489,0.362766217036973,-4.92819453080905,FALSE
TC1200006701.hg.1,NECAP1,NECAP endocytosis associated 1,25977,-0.106310334339819,7.05294208242958,-1.56152302150679,0.119676638556443,0.362766217036973,-4.92838777153116,FALSE
TC0300011103.hg.1,HYAL1,hyaluronidase 1,3373,0.0691488593825405,5.89112067369497,1.56151459707887,0.119678624766147,0.362766217036973,-4.92840017908854,FALSE
TC0900007863.hg.1,CKS2,CDC28 protein kinase regulatory subunit 2,1164,0.1482713598557,3.72861609093138,1.56136597587901,0.119713669146715,0.362814149738463,-4.92861905866765,FALSE
TC0200015364.hg.1,SATB2,SATB homeobox 2,23314,-0.10898317411443,5.07134184745828,-1.5607052276527,0.119869569269234,0.363228283622449,-4.92959191838445,FALSE
TC0900009513.hg.1,DMAC1,distal membrane arm assembly component 1,90871,-0.129374104175922,6.4630278633095,-1.56038243791049,0.119945787979511,0.363400872975984,-4.93006703465699,FALSE
TC0100013373.hg.1,SLC30A2,solute carrier family 30 member 2,7780,0.0761986025407451,5.1040134028621,1.5601456548412,0.120001722643317,0.363511962008479,-4.9304154959538,FALSE
TC0500009224.hg.1,LSM11,"LSM11, U7 small nuclear RNA associated",134353,-0.100734376462293,2.9590311957977,-1.56001210142779,0.120033280690687,0.363519973798652,-4.93061201670042,FALSE
TC1600007154.hg.1,SNX29P1,sorting nexin 29 pseudogene 1,100652781,-0.136919870336647,6.77439238996056,-1.55992054885578,0.120054917912612,0.363519973798652,-4.93074672466366,FALSE
TC1500010778.hg.1,IL16,interleukin 16,3603,-0.0784760647118237,9.00114046277763,-1.55988985344503,0.120062173048839,0.363519973798652,-4.93079188732231,FALSE
TC1700011020.hg.1,GIP,gastric inhibitory polypeptide,2695,-0.0761603828990598,3.37468692331919,-1.55963071521368,0.120123436466748,0.363647104040704,-4.93117312693352,FALSE
TC0X00010966.hg.1,ATP11C,ATPase phospholipid transporting 11C,286410,-0.132016353619659,6.08291189369341,-1.55930791398866,0.120199785028864,0.363755645294206,-4.93164793964129,FALSE
TC1700007636.hg.1,PIGW,phosphatidylinositol glycan anchor biosynthesis class W,284098,-0.167599106224937,4.63349018376896,-1.5593069739863,0.120200007412908,0.363755645294206,-4.93164932216295,FALSE
TC0100014221.hg.1,SLC1A7,solute carrier family 1 member 7,6512,-0.0831658019409733,4.21423191467078,-1.55920457151332,0.120224235544204,0.363755645294206,-4.93179992714777,FALSE
TC1700012087.hg.1,CENPX,centromere protein X,201254,-0.0941777437058571,5.585943333854,-1.55910028921585,0.120248912389747,0.363755645294206,-4.9319532868639,FALSE
TC1100009615.hg.1,VPS26B,VPS26 retromer complex component B,112936,-0.0887521406510592,7.4862093408023,-1.55904475388003,0.120262055624117,0.363755645294206,-4.93203495418385,FALSE
TC1700012126.hg.1,CYBC1,cytochrome b-245 chaperone 1,79415,-0.102920248045187,9.64567863843688,-1.55899016080868,0.120274976960949,0.363755645294206,-4.93211523308211,FALSE
TC1300006522.hg.1,MRPL57,mitochondrial ribosomal protein L57,78988,-0.116334495689855,6.06427804303994,-1.55880214599737,0.12031948553111,0.363831930442367,-4.93239168705535,FALSE
TC0100015368.hg.1,NGF,nerve growth factor,4803,0.0934794502237501,3.8324270274336,1.55849804294049,0.120391503022384,0.36398210669179,-4.93283876619164,FALSE
TC0200009125.hg.1,RNU4ATAC,"RNA, U4atac small nuclear",100151683,-0.142600952555351,7.24378606168694,-1.5584295212722,0.12040773496573,0.36398210669179,-4.93293949198323,FALSE
TC1500010392.hg.1,LINC00928,long intergenic non-protein coding RNA 928,283761,0.0812778564379686,2.79611171862408,1.55814047687868,0.120476225010562,0.364069612297945,-4.93336433501927,FALSE
TC1100008289.hg.1,SHANK2-AS3,SHANK2 antisense RNA 3,220070,0.0970883276731147,3.67438541773956,1.55806592615226,0.120493895033006,0.364069612297945,-4.93347389859496,FALSE
TC0X00010356.hg.1,BTK,Bruton tyrosine kinase,695,-0.106753942319132,8.01481404033448,-1.55806305589021,0.120494575383673,0.364069612297945,-4.93347811677679,FALSE
TC1900007511.hg.1,ZNF714,zinc finger protein 714,148206,-0.116896737983194,5.34998900092784,-1.5577325369731,0.120572939950276,0.364201432091496,-4.93396380161921,FALSE
TC0300010999.hg.1,MAP4,microtubule associated protein 4,4134,-0.123016889436403,8.58581621462437,-1.55771620802424,0.120576812511581,0.364201432091496,-4.9339877937652,FALSE
TC0800008284.hg.1,CFAP418-AS1,CFAP418 antisense RNA 1,100616530,-0.0874693020473494,2.92625423137813,-1.55757140417111,0.120611158370649,0.364206937670734,-4.93420054347704,FALSE
TC0500010599.hg.1,OXCT1,3-oxoacid CoA-transferase 1,5019,-0.178601096119651,6.29390609995142,-1.55747225333434,0.12063468028639,0.364206937670734,-4.93434620737549,FALSE
TC1700007720.hg.1,PSMB3,proteasome 20S subunit beta 3,5691,0.0876061290786101,8.54534043669826,1.55746437240163,0.12063655006384,0.364206937670734,-4.93435778497564,FALSE
TC0100008114.hg.1,UROD,uroporphyrinogen decarboxylase,7389,-0.125719014574304,6.69821407158229,-1.55733144221192,0.120668091631414,0.3642101102873,-4.93455305937871,FALSE
TC1200006686.hg.1,DPPA3,developmental pluripotency associated 3,359787,0.106514310513305,3.32143972464039,1.55729722741203,0.12067621114205,0.3642101102873,-4.93460331826588,FALSE
TC0900012163.hg.1,ORM2,orosomucoid 2,5005,0.215281736674589,4.70065111892071,1.55711873236638,0.120718576759176,0.364255602386888,-4.93486549610148,FALSE
TC1900010502.hg.1,NFKBID,NFKB inhibitor delta,84807,-0.0992099436840483,6.87800063337334,-1.55707103618701,0.120729899381173,0.364255602386888,-4.93493554841772,FALSE
TC0200016499.hg.1,MRPL30,mitochondrial ribosomal protein L30,51263,-0.133408578580974,6.53298217177316,-1.5563114279321,0.120910335918255,0.364741668921297,-4.9360509166688,FALSE
TC2000007488.hg.1,PIGT,phosphatidylinositol glycan anchor biosynthesis class T,51604,-0.11407721241887,7.68630671984281,-1.55602511022634,0.120978402585562,0.364788272997595,-4.93647119195747,FALSE
TC0300012118.hg.1,TMEM39A,transmembrane protein 39A,55254,-0.105582708351546,7.68686584342455,-1.55598832183137,0.120987150523184,0.364788272997595,-4.93652518680503,FALSE
TC1200007626.hg.1,TMT1A,thiol methyltransferase 1A,25840,-0.107362324187136,10.2975029228008,-1.55597086984734,0.12099130061654,0.364788272997595,-4.93655080089142,FALSE
TC0200007746.hg.1,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",10678,0.167954595869769,7.08658729532783,1.55592113598232,0.121003127977258,0.364788272997595,-4.93662379319821,FALSE
TC0600011349.hg.1,RNF39,ring finger protein 39,80352,0.0664930399974768,2.9244700609174,1.55567146808123,0.121062516007666,0.364887867725765,-4.9369901857627,FALSE
TC0700012734.hg.1,CREB3L2,cAMP responsive element binding protein 3 like 2,64764,-0.131428584218657,6.77211220694175,-1.55557948020238,0.121084402772805,0.364887867725765,-4.93712516526654,FALSE
TC0100015979.hg.1,MIR6738,microRNA 6738,102465442,-0.0741355458324868,5.86587327180708,-1.55553836055243,0.121094187418161,0.364887867725765,-4.93718550014312,FALSE
TC2200007672.hg.1,GRAMD4,GRAM domain containing 4,23151,-0.162057773417327,4.92593321931242,-1.55537871396221,0.121132182095193,0.364906927718278,-4.93741973483101,FALSE
TC0300011108.hg.1,NPRL2,"NPR2 like, GATOR1 complex subunit",10641,-0.124785214888273,5.34620161047189,-1.55534924345541,0.121139196877959,0.364906927718278,-4.93746297160695,FALSE
TC0200008493.hg.1,FAHD2CP,"fumarylacetoacetate hydrolase domain containing 2C, pseudogene",729234,-0.0935664708600017,4.04794483628715,-1.55515255960966,0.121186021174388,0.364926930205597,-4.93775150989855,FALSE
TC0500012413.hg.1,MIR584,microRNA 584,693169,-0.0894626466458637,3.19111721795242,-1.5550801888882,0.121203253973127,0.364926930205597,-4.93785766988704,FALSE
TC1100010451.hg.1,IMMP1L,inner mitochondrial membrane peptidase subunit 1,196294,-0.10938651400922,3.69003676031353,-1.55507761683478,0.121203866461798,0.364926930205597,-4.93786144272101,FALSE
TC1600011422.hg.1,CLEC18A,C-type lectin domain family 18 member A,348174,0.0965753459337932,5.28886016709736,1.55471426187489,0.121290417450346,0.365041134580799,-4.93839437096768,FALSE
TC1200011911.hg.1,PPTC7,protein phosphatase targeting COQ7,160760,-0.0852524379172053,8.21644482008423,-1.5546973640907,0.121294443678205,0.365041134580799,-4.93841915177085,FALSE
TC0600014110.hg.1,PSMB9,proteasome 20S subunit beta 9,5698,-0.115355464520723,10.070107232578,-1.55467469651678,0.121299844836586,0.365041134580799,-4.93845239362544,FALSE
TC2000009604.hg.1,PMEPA1,"prostate transmembrane protein, androgen induced 1",56937,-0.101974642139337,5.04912297351459,-1.5544990831752,0.121341695845972,0.365108841121228,-4.93870991339725,FALSE
TC0900007807.hg.1,DAPK1,death associated protein kinase 1,1612,-0.120931091287204,8.0151871853745,-1.55361844944991,0.121551734026009,0.365616545926854,-4.94000084673936,FALSE
TC0300012720.hg.1,PLSCR4,phospholipid scramblase 4,57088,-0.14663680329424,3.82579157984569,-1.55361130165665,0.121553440001351,0.365616545926854,-4.94001132185771,FALSE
TC0200015951.hg.1,PID1,phosphotyrosine interaction domain containing 1,55022,-0.171961921249716,5.82635200171436,-1.55354792346069,0.12156856740163,0.365616545926854,-4.94010420078075,FALSE
TC1100009043.hg.1,DIXDC1,DIX domain containing 1,85458,-0.120784078268814,3.70084909312936,-1.553361930388,0.12161296963795,0.365691789159956,-4.94037674684674,FALSE
TC0700013371.hg.1,ZNF138,zinc finger protein 138,7697,-0.136118251760351,6.39059539960862,-1.55296725353637,0.121707233338529,0.365916918591982,-4.94095498304283,FALSE
TC1800007071.hg.1,ZNF397,zinc finger protein 397,84307,-0.0894694541871459,6.87233214581357,-1.55230305039166,0.121865999817409,0.36624950849046,-4.94192777389983,FALSE
