PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC2000007503.hg.1,UBE2C,ubiquitin conjugating enzyme E2 C,11065,0.203234873932347,4.96655280082704,2.95206103412787,0.00345958552293862,0.012384883638573,-2.52623568291645,TRUE
TC0200013257.hg.1,TGOLN2,trans-golgi network protein 2,10618,0.182014126118649,8.94603802155828,2.95200135467429,0.0034602311915042,0.012384883638573,-2.5264042748393,TRUE
TC1700009376.hg.1,MYO1C,myosin IC,4641,-0.200966979044852,6.66039330744059,-2.95170236322046,0.00346346762425501,0.0123941161227608,-2.52724886522483,TRUE
TC1900008528.hg.1,TRPM4,transient receptor potential cation channel subfamily M member 4,54795,-0.208024836584141,5.6351142855686,-2.95126337981737,0.00346822442223293,0.0124079981897097,-2.52848876021613,TRUE
TC1100008651.hg.1,TMEM126B,transmembrane protein 126B,55863,0.222597035569616,6.56382387056826,2.95122300021052,0.00346866227353592,0.0124079981897097,-2.52860280253754,TRUE
TC0600008088.hg.1,MIR6780B,microRNA 6780b,102466746,-0.180104064326485,6.27520481619105,-2.95026931774388,0.00347901813734226,0.0124426836358481,-2.53129582295896,TRUE
TC1900012050.hg.1,PPP6R1,protein phosphatase 6 regulatory subunit 1,22870,-0.178883120784212,9.02577346963276,-2.9498819877361,0.00348323216051192,0.0124553938476531,-2.5323893388158,TRUE
TC0800008510.hg.1,OXR1,oxidation resistance 1,55074,0.268087484083789,6.44362473531006,2.94974761119949,0.00348469522461893,0.0124582641856473,-2.5327686814202,TRUE
TC1100007727.hg.1,FAM111B,FAM111 trypsin like peptidase B,374393,0.496926598533367,3.84301811611579,2.94886966513049,0.00349426797572198,0.0124901211879444,-2.53524671172093,TRUE
TC1400008763.hg.1,GZMH,granzyme H,2999,-0.687357409783124,6.96247875024626,-2.94879398163177,0.00349509432259764,0.0124907083709277,-2.53546029860611,TRUE
TC0X00011010.hg.1,SPANXN3,SPANX family member N3,139067,-0.164899550647208,4.31022581742969,-2.9484364502546,0.00349900043228956,0.0125022996506771,-2.53646922116581,TRUE
TC0100009788.hg.1,BCL9,BCL9 transcription coactivator,607,-0.318032350285467,6.23909834215373,-2.9483047082914,0.00350044074984306,0.0125050776721339,-2.5368409568429,TRUE
TC1600011417.hg.1,NFATC3,nuclear factor of activated T cells 3,4775,-0.258820858677378,9.2737486479791,-2.94807659820631,0.00350293593101887,0.0125116223541465,-2.53748457741412,TRUE
TC0X00010643.hg.1,SEPTIN6,septin 6,23157,-0.227691825569808,10.0616245061073,-2.94775990516659,0.00350640277603871,0.0125216344449643,-2.53837806099361,TRUE
TC0100010294.hg.1,SUMO1P3,SUMO1 pseudogene 3,474338,0.185056982333081,3.27226657692675,2.94747291108592,0.00350954721870738,0.0125304916404492,-2.53918767792008,TRUE
TC2200007014.hg.1,GAS2L1,growth arrest specific 2 like 1,10634,0.287298292766275,4.96729088911581,2.94716825785895,0.00351288796772867,0.0125400462439298,-2.54004703137396,TRUE
TC0X00008945.hg.1,PRKX,protein kinase cAMP-dependent X-linked catalytic subunit,5613,-0.343756681265742,7.03048170388052,-2.94705531929626,0.00351412716244881,0.0125420966792961,-2.54036558286692,TRUE
TC0700008818.hg.1,ZNF277,zinc finger protein 277,11179,-0.232306490613807,6.35965134954178,-2.94631706088806,0.00352223741056164,0.0125686648359478,-2.54244761473506,TRUE
TC0100012346.hg.1,OR2M1P,olfactory receptor family 2 subfamily M member 1 pseudogene,388762,0.207148356353974,3.05186729871631,2.94510212079151,0.00353562162489223,0.0126139691703762,-2.54587292370152,TRUE
TC0900011841.hg.1,SURF1,SURF1 cytochrome c oxidase assembly factor,6834,-0.256798882736561,5.71084501563832,-2.94504330907452,0.00353627069554328,0.0126139691703762,-2.54603869955666,TRUE
TC0600007756.hg.1,PACSIN1,protein kinase C and casein kinase substrate in neurons 1,29993,-0.280853425163166,4.4701479282648,-2.9443941488417,0.00354344234845151,0.012637161313022,-2.54786831871667,TRUE
TC2200007494.hg.1,CCDC134,coiled-coil domain containing 134,79879,-0.210409482306315,5.95709047852145,-2.94320253619305,0.00355664144709519,0.0126818366170663,-2.55122582964502,TRUE
TC1400010770.hg.1,VASH1-AS1,VASH1 antisense RNA 1,100506603,-0.201866280365776,3.98405883986164,-2.94311148523742,0.00355765183660819,0.0126830422429044,-2.55148232452092,TRUE
TC0100008341.hg.1,PODN,podocan,127435,-0.225563731077393,4.56223486451242,-2.94247952872008,0.00356467188024042,0.0127056678051418,-2.55326237241068,TRUE
TC0100017839.hg.1,MIR1537,microRNA 1537,100302139,0.39377371742469,5.24799750924547,2.9423075329853,0.00356658467603157,0.0127100843403875,-2.55374677549477,TRUE
TC0300007617.hg.1,KCTD6,potassium channel tetramerization domain containing 6,200845,-0.277371234990618,5.42818721925969,-2.94216680373066,0.00356815045031325,0.0127132627753748,-2.55414310107976,TRUE
TC0400011565.hg.1,COL25A1,collagen type XXV alpha 1 chain,84570,0.217935534673743,4.12106469713237,2.94202532348421,0.00356972521436235,0.0127164720343958,-2.55454152382716,TRUE
TC1100010897.hg.1,UBE2L6,ubiquitin conjugating enzyme E2 L6,9246,-0.377232702506573,10.0738872508415,-2.94193695478732,0.00357070913617757,0.0127175757151456,-2.55479036999941,TRUE
TC2200008886.hg.1,CYB5R3,cytochrome b5 reductase 3,1727,0.223419531845291,9.60979606489554,2.94119865839516,0.00357893923909778,0.0127444823867155,-2.55686913986785,TRUE
TC1500010256.hg.1,BTBD1,BTB domain containing 1,53339,0.245434282477051,8.64748171936037,2.94081497610577,0.0035832231599598,0.0127573293330443,-2.55794925549845,TRUE
TC0600009667.hg.1,VTA1,vesicle trafficking 1,51534,0.221090022113357,7.78325881855815,2.9406254817831,0.00358534064810754,0.0127624597485277,-2.55848265827464,TRUE
TC1600011328.hg.1,NPW,neuropeptide W,283869,-0.260365824892859,4.50123454976376,-2.939858862285,0.00359391886474144,0.0127905816453899,-2.56064026927647,TRUE
TC1100009225.hg.1,CXCR5,C-X-C motif chemokine receptor 5,643,-0.47477769368016,6.61065957858091,-2.93946892246154,0.00359828936374356,0.0128037206971682,-2.56173753367711,TRUE
TC0900010971.hg.1,TBC1D2,TBC1 domain family member 2,55357,0.280221962813617,7.46528892746455,2.93893441182558,0.00360428813483314,0.0128226475488897,-2.56324139025914,TRUE
TC0700010585.hg.1,JAZF1,JAZF zinc finger 1,221895,-0.328290479899948,9.10491438198314,-2.93848510087171,0.0036093377943352,0.0128381913325656,-2.56450533866963,TRUE
TC1900011378.hg.1,MIR371B,microRNA 371b,100616185,0.258258676759638,4.38758571395286,2.93817759673435,0.00361279746354302,0.0128480748251089,-2.56537026913752,TRUE
TC0X00007558.hg.1,NLGN3,neuroligin 3,54413,0.400394050146146,5.05338623993729,2.93799380382861,0.00361486673028206,0.0128530108807956,-2.5658871912908,TRUE
TC1900008669.hg.1,FPR3,formyl peptide receptor 3,2359,-0.495817552787934,4.69590410130661,-2.93781753892585,0.00361685226026895,0.0128576148080845,-2.56638291244282,TRUE
TC1700011045.hg.1,PHB1,prohibitin 1,5245,-0.27830236480062,8.4955324992413,-2.93774720358193,0.00361764482885049,0.0128576148080845,-2.56658071333046,TRUE
TC0200008870.hg.1,BCL2L11,BCL2 like 11,10018,0.275619740460481,8.23699747133672,2.93769739946928,0.00361820613888055,0.0128576148080845,-2.56672077250201,TRUE
TC0500013016.hg.1,COL23A1,collagen type XXIII alpha 1 chain,91522,-0.148793820728374,7.48805861542333,-2.93750162504964,0.00362041335846131,0.0128630354841302,-2.56727130806324,TRUE
TC0800008120.hg.1,LRRCC1,leucine rich repeat and coiled-coil centrosomal protein 1,85444,-0.343620047786129,3.6342719049515,-2.93651801203265,0.00363152156259482,0.0129000726416709,-2.57003680037673,TRUE
TC0600007872.hg.1,LINC02520,long intergenic non-protein coding RNA 2520,100505530,-0.475976685405838,3.61754221977838,-2.93603442007063,0.00363699432201184,0.0129170811142838,-2.57139613433515,TRUE
TC2200008641.hg.1,RAC2,Rac family small GTPase 2,5880,0.149469986893424,11.312018850441,2.93577849419326,0.00363989366062284,0.0129249451912875,-2.57211543477731,TRUE
TC0600012428.hg.1,UBE3D,ubiquitin protein ligase E3D,90025,-0.255192856286793,4.50478005770118,-2.93539752451749,0.00364421351500317,0.0129378494870248,-2.57318607273131,TRUE
TC0600007384.hg.1,H2BC17,H2B clustered histone 17,8348,0.318749885120285,4.89045355639265,2.93493977449763,0.00364941019298916,0.0129523638648435,-2.57447231500566,TRUE
TC1000008875.hg.1,ADD3,adducin 3,120,0.269530415571872,7.60566832141719,2.93491647538258,0.00364967488102979,0.0129523638648435,-2.57453777872359,TRUE
TC1100011285.hg.1,B4GAT1,"beta-1,4-glucuronyltransferase 1",11041,-0.200959021225798,2.94399766958702,-2.9338785454141,0.00366148404844894,0.0129918296140752,-2.57745356785827,TRUE
TC0100006977.hg.1,TMEM51,transmembrane protein 51,55092,-0.302132597725841,4.82917882929679,-2.93352794307003,0.00366548095808196,0.0130035659562193,-2.57843827504143,TRUE
TC0800011486.hg.1,KCNV1,potassium voltage-gated channel modifier subfamily V member 1,27012,-0.1806347959696,3.29285498756121,-2.93343803406042,0.00366650657459226,0.013004758984068,-2.5786907772119,TRUE
TC0100011162.hg.1,IGFN1,immunoglobulin like and fibronectin type III domain containing 1,91156,-0.213338976514968,3.27517709875358,-2.93281857805755,0.00367358001566916,0.0130273986044388,-2.58043027317898,TRUE
TC1100012168.hg.1,CASP1P2,caspase 1 pseudogene 2,440067,0.222381851090773,5.36733459264018,2.93197780728096,0.00368320057423702,0.0130590607091817,-2.5827906959819,TRUE
TC1000010523.hg.1,ANTXRLP1,ANTXR like pseudogene 1,100996567,-0.490620662842577,3.99661609617559,-2.93170901098979,0.00368628114648293,0.0130675272659802,-2.58354519534568,TRUE
TC1000007986.hg.1,ANAPC16,anaphase promoting complex subunit 16,119504,0.184069345257132,8.57583225490659,2.93088422099993,0.0036957484679519,0.0130986268262973,-2.58585994211249,TRUE
TC0300010208.hg.1,CAMK1,calcium/calmodulin dependent protein kinase I,8536,-0.139404008850459,6.94593849167082,-2.93070421806526,0.00369781757913382,0.0131020732874399,-2.58636503389841,TRUE
TC0X00007190.hg.1,PORCN,porcupine O-acyltransferase,64840,-0.333413093569876,6.95176527627779,-2.93067880010565,0.00369810984075149,0.0131020732874399,-2.58643635486475,TRUE
TC0300012440.hg.1,NUDT16-DT,NUDT16 divergent transcript,339874,0.216184200266139,4.82700666879079,2.93052008630911,0.00369993524682709,0.0131060793027863,-2.58688168132108,TRUE
TC0500007016.hg.1,LSP1P3,LSP1 pseudogene 3,729862,0.206838383898141,6.71478283558146,2.92993692497307,0.003706649406757,0.013125681615161,-2.58851774911898,TRUE
TC0200006863.hg.1,LINC00954,long intergenic non-protein coding RNA 954,400946,-0.266775136546721,5.05637514145854,-2.92991859936412,0.00370686057699449,0.013125681615161,-2.58856915696869,TRUE
TC0900011146.hg.1,ELP1,elongator acetyltransferase complex subunit 1,8518,-0.275235771224064,5.87129362022993,-2.92974750996898,0.00370883261069278,0.0131302000437849,-2.58904909042866,TRUE
TC0100013603.hg.1,MTMR9LP,"myotubularin related protein 9 like, pseudogene",339483,-0.178943818755346,5.59036358961838,-2.92898592719826,0.00371762251603235,0.0131588492284177,-2.59118513646063,TRUE
TC0800011211.hg.1,NIPAL2,NIPA like domain containing 2,79815,0.384320948342771,5.82846207993033,2.92868358467462,0.00372111732109675,0.0131687487112758,-2.59203298681757,TRUE
TC0900011256.hg.1,RNF183,ring finger protein 183,138065,0.201969476329543,5.6136634779066,2.92854004464412,0.0037227775651431,0.01317215332783,-2.59243548339337,TRUE
TC0X00009427.hg.1,BCOR,BCL6 corepressor,54880,-0.250111164470545,7.2603119379714,-2.92837130524179,0.00372473014192937,0.0131765908227338,-2.59290861730517,TRUE
TC2100007354.hg.1,AIRE,autoimmune regulator,326,-0.160804442342007,6.21144657823449,-2.92823439715487,0.00372631506917324,0.0131797263020289,-2.59329247967881,TRUE
TC1400009002.hg.1,SEC23A,"SEC23 homolog A, COPII coat complex component",10484,0.291459605828591,7.07477094516277,2.92805626201826,0.00372837818791833,0.0131845516201063,-2.59379190925184,TRUE
TC0600011379.hg.1,MDC1,mediator of DNA damage checkpoint 1,9656,-0.31059643375067,4.61230861184574,-2.92788262508855,0.00373039021484058,0.0131891944889772,-2.59427870014195,TRUE
TC0200013925.hg.1,PAX8,paired box 8,7849,-0.248585404319678,3.9953008420895,-2.92757115739729,0.00373400185113751,0.0131989775096942,-2.59515183194617,TRUE
TC0900011388.hg.1,PHF19,PHD finger protein 19,26147,-0.241457554469097,6.66105754761203,-2.92752335334522,0.00373455644793531,0.0131989775096942,-2.59528583252453,TRUE
TC1200012512.hg.1,DDX51,DEAD-box helicase 51,317781,-0.227710795617798,5.00573409647013,-2.9271103249818,0.00373935131795512,0.0132134485792361,-2.5964435163658,TRUE
TC0300008782.hg.1,IFT122,intraflagellar transport 122,55764,0.246301340725762,6.2740662345828,2.92630947720077,0.00374866444989815,0.0132438770621308,-2.5986877915996,TRUE
TC1200008929.hg.1,CFAP73,cilia and flagella associated protein 73,387885,-0.185972689181322,4.1310864838198,-2.92590706562585,0.00375335213300957,0.0132579556902001,-2.59981528332926,TRUE
TC0700011969.hg.1,MCM7,minichromosome maintenance complex component 7,4176,0.318620769407366,7.27014569909348,2.92575359448189,0.00375514132631741,0.0132617926361483,-2.60024524641322,TRUE
TC1300008338.hg.1,MIPEP,mitochondrial intermediate peptidase,4285,-0.197989780999806,3.79897753060912,-2.9255976266421,0.00375696042553339,0.0132657337428622,-2.60068218267023,TRUE
TC1400010722.hg.1,IPO4,importin 4,79711,-0.223643183780927,5.85283981793493,-2.9254155298074,0.00375908529453834,0.0132707528380914,-2.6011922905466,TRUE
TC1100011339.hg.1,CABP2,calcium binding protein 2,51475,-0.17334264831085,5.4741053641858,-2.92528361150704,0.00376062532179111,0.013273705766307,-2.60156181480018,TRUE
TC0400007282.hg.1,KLB,klotho beta,152831,-0.17695712093705,2.87401009799732,-2.92412577346151,0.00377416681024389,0.0133190106700451,-2.60480443769682,TRUE
TC1700007720.hg.1,PSMB3,proteasome 20S subunit beta 3,5691,0.198741646840638,8.54534043669826,2.92354484340324,0.00378097785749804,0.0133405513857412,-2.60643093029651,TRUE
TC0500012948.hg.1,SNCB,synuclein beta,6620,-0.165542095650369,3.84470425287777,-2.92280749581948,0.00378963898790986,0.0133668350838849,-2.60849492797703,TRUE
TC0300006827.hg.1,UBE2E2,ubiquitin conjugating enzyme E2 E2,7325,-0.364137528264073,6.2880238724034,-2.92279004336026,0.00378984420988552,0.0133668350838849,-2.60854377535871,TRUE
TC1200012567.hg.1,ANHX,anomalous homeobox,647589,-0.203673014667924,4.07409795205179,-2.92272344897832,0.00379062738088641,0.0133670983491221,-2.60873016270629,TRUE
TC0X00006715.hg.1,SCML1,Scm polycomb group protein like 1,6322,-0.392004604637165,3.57580146626557,-2.92255041523589,0.00379266300420088,0.0133717772822377,-2.60921443880519,TRUE
TC0100013557.hg.1,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40,9410,-0.304837377785234,5.90910023599004,-2.92225510988789,0.00379613937751032,0.013381533164445,-2.61004085933666,TRUE
TC0400011414.hg.1,TRMT10A,tRNA methyltransferase 10A,93587,0.20577514587174,4.36627962002132,2.92217319614542,0.00379710419281495,0.013381803940254,-2.61027008351107,TRUE
TC0300013921.hg.1,PIGX,phosphatidylinositol glycan anchor biosynthesis class X,54965,0.313349868413058,7.54440169992371,2.92212815448063,0.00379763480844481,0.013381803940254,-2.61039612376977,TRUE
TC0100013796.hg.1,PABPC4,poly(A) binding protein cytoplasmic 4,8761,-0.318144030985666,7.79260032483094,-2.92152720140392,0.00380472085570711,0.013401768663458,-2.61207759967505,TRUE
TC0100010340.hg.1,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,4720,0.224784052079479,7.41345248733443,2.92149125492138,0.00380514509610827,0.013401768663458,-2.61217816826113,TRUE
TC1900011666.hg.1,ZNF627,zinc finger protein 627,199692,-0.206093494308127,4.95089364399881,-2.92146697139823,0.00380543171473256,0.013401768663458,-2.61224610637189,TRUE
TC1200008568.hg.1,TMPO,thymopoietin,7112,0.330897353379285,7.75794749555179,2.92133905984105,0.0038069417817117,0.0134045844818539,-2.61260395635958,TRUE
TC1100009248.hg.1,RNF26,ring finger protein 26,79102,-0.338631645537913,5.87748947866321,-2.92122705242864,0.00380826454127609,0.0134067398461867,-2.61291730033914,TRUE
TC0600014350.hg.1,TXLNB,taxilin beta,167838,0.257099239703044,3.51314407729728,2.92065064423897,0.00381507832221032,0.0134282215721679,-2.61452964175928,TRUE
TC0700008760.hg.1,SLC26A4,solute carrier family 26 member 4,5172,0.225036043460847,2.64077569729212,2.92036295193721,0.0038184833304506,0.0134376994053872,-2.61533426986652,TRUE
TC0200010807.hg.1,TTLL4,tubulin tyrosine ligase like 4,9654,-0.247526116045567,7.6342544022442,-2.91996972491457,0.00382314189811863,0.0134515843062115,-2.61643394168775,TRUE
TC1800009283.hg.1,SMAD2,SMAD family member 2,4087,0.133313843861092,8.681780541156,2.91925660122786,0.00383160354391011,0.0134788425245959,-2.61842786234478,TRUE
TC0200009078.hg.1,EPB41L5,erythrocyte membrane protein band 4.1 like 5,57669,0.248864960044937,4.22444014475216,2.91799237099187,0.00384664649054207,0.0135292380109185,-2.62196158127476,TRUE
TC1900008965.hg.1,ZFP28,ZFP28 zinc finger protein,140612,-0.164357220999348,3.81417663832125,-2.91782187470357,0.0038486793342178,0.0135338647379968,-2.62243803550955,TRUE
TC1600011499.hg.1,ERI2,ERI1 exoribonuclease family member 2,112479,0.19175099381968,3.05687962604402,2.91718265430452,0.00385630956553589,0.0135550046854407,-2.62422411458501,TRUE
TC0300011023.hg.1,SHISA5,shisa family member 5,51246,0.143454806109466,11.5579226685755,2.91716917158479,0.00385647065454046,0.0135550046854407,-2.62426178342538,TRUE
TC0900007489.hg.1,PABIR1,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,116224,0.206153533026924,6.85998245357809,2.91710918758232,0.00385718740669379,0.0135550046854407,-2.62442936840232,TRUE
TC1600010394.hg.1,CES1,carboxylesterase 1,1066,0.398778012610881,7.02266296329838,2.9170775964435,0.00385756493989883,0.0135550046854407,-2.62451762731379,TRUE
TC2000008193.hg.1,IDH3B,isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta,3420,-0.252015621328481,7.92659230221268,-2.91429998543569,0.00389089140270997,0.0136695637250515,-2.63227419538991,TRUE
TC0400012933.hg.1,NAAA,N-acylethanolamine acid amidase,27163,-0.371095018617037,8.21371453825159,-2.91401912676526,0.0038942758202256,0.0136789066513454,-2.63305811854266,TRUE
TC1100007452.hg.1,MIR4688,microRNA 4688,100616368,-0.15030004402997,5.07116548584878,-2.91330372948563,0.00390290869400841,0.0137066782243415,-2.63505459265502,TRUE
TC0500012938.hg.1,CLTB,clathrin light chain B,1212,-0.181947533010454,7.89913416936947,-2.91296026712432,0.00390705954848795,0.0137166009371723,-2.63601293775559,TRUE
TC1500009756.hg.1,RBPMS2,"RNA binding protein, mRNA processing factor 2",348093,0.55744507693499,5.36666959998752,2.91294962343736,0.00390718824532833,0.0137166009371723,-2.63604263459588,TRUE
TC0600011457.hg.1,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",57819,-0.211216206380121,6.27715202318183,-2.91288589776465,0.0039079588575428,0.013716753824447,-2.63622043281545,TRUE
TC0200011273.hg.1,ESPNL,espin like,339768,-0.19321794727206,5.26170346694241,-2.91215079437055,0.00391685825189756,0.0137454329948473,-2.63827115036787,TRUE
TC1700012126.hg.1,CYBC1,cytochrome b-245 chaperone 1,79415,0.232255959520069,9.64567863843688,2.91102987504417,0.00393046410763173,0.0137906148139446,-2.64139724887304,TRUE
TC1600007366.hg.1,SH2B1,SH2B adaptor protein 1,25970,-0.213093345827645,5.86252239712734,-2.91094819045017,0.00393145729132753,0.0137915346333554,-2.64162501270968,TRUE
TC1900006968.hg.1,SHFL,shiftless antiviral inhibitor of ribosomal frameshifting,55337,-0.317079224053646,6.2434776563577,-2.91070765431162,0.00393438324538453,0.0137970136011133,-2.64229567289353,TRUE
TC0400008133.hg.1,SNCA-AS1,SNCA antisense RNA 1,644248,-0.174959131202557,3.71635282684188,-2.91069955722742,0.00393448177536254,0.0137970136011133,-2.64231824819398,TRUE
TC1200009672.hg.1,FERRY3,FERRY endosomal RAB5 effector complex subunit 3,57102,0.346579368231998,5.78895045150084,2.91048054109069,0.00393714774506416,0.0137999995393546,-2.6429288599889,TRUE
TC0900008817.hg.1,TTC16,tetratricopeptide repeat domain 16,158248,-0.234348462450566,4.14695778360546,-2.91046177303259,0.00393737627564837,0.0137999995393546,-2.64298118289559,TRUE
TC1700010358.hg.1,MYO1D,myosin ID,4642,0.45965698227321,4.40735139245502,2.91044933816195,0.00393752769640337,0.0137999995393546,-2.64301584952537,TRUE
TC0900008474.hg.1,SNX30,sorting nexin family member 30,401548,-0.266952620174336,6.2742560936586,-2.91035945674084,0.00393862235034524,0.0138012721511169,-2.64326642188289,TRUE
TC0100017812.hg.1,LINC01348,long intergenic non-protein coding RNA 1348,731656,0.176257352553616,5.27285503717235,2.91006662493448,0.00394219063902841,0.0138112105099183,-2.64408273134874,TRUE
TC0400011175.hg.1,TMEM150C,transmembrane protein 150C,441027,0.212034603481055,2.77415758705886,2.90955910610011,0.00394838198289676,0.0138303331766302,-2.64549732930739,TRUE
TC1200008318.hg.1,METTL25,methyltransferase like 25,84190,0.208443158889121,5.7675461516921,2.90924909159969,0.00395216829341927,0.0138410259928806,-2.64636131379062,TRUE
TC0600007203.hg.1,ACOT13,acyl-CoA thioesterase 13,55856,0.304748841299896,6.07228042117871,2.9090148628201,0.00395503120724927,0.0138484815805428,-2.64701403284025,TRUE
TC0300008280.hg.1,LINC01215,long intergenic non-protein coding RNA 1215,101929623,-0.431893058946687,5.58596278361778,-2.90811955754564,0.00396599174730365,0.013884282854821,-2.64950850405975,TRUE
TC0600011999.hg.1,RHAG,Rh associated glycoprotein,6005,0.50477909290398,4.22172705237436,2.90790623458847,0.0039686073878469,0.0138908621482597,-2.65010275203702,TRUE
TC2000006872.hg.1,INSM1,INSM transcriptional repressor 1,3642,0.164762396623387,3.56288140434906,2.90783623377589,0.00396946603995538,0.0138912903561117,-2.65029774253851,TRUE
TC1300006508.hg.1,IL17D,interleukin 17D,53342,-0.223261928230921,5.0865713981961,-2.9074936269169,0.00397367101258636,0.0139034268033113,-2.65125202661227,TRUE
TC0800010558.hg.1,TOX,thymocyte selection associated high mobility group box,9760,-0.461945715208683,7.15537517103222,-2.90736244899008,0.00397528209701524,0.0139064847102336,-2.65161737682733,TRUE
TC0400009695.hg.1,SLC49A3,solute carrier family 49 member 3,84179,0.212109800644229,6.01996582002348,2.90705625146884,0.00397904503715081,0.0139170677921556,-2.65247012302474,TRUE
TC1700008050.hg.1,MAP3K14-AS1,MAP3K14 antisense RNA 1,100133991,-0.294092570812724,4.29226495336827,-2.90688467466847,0.003981155010781,0.013921866623428,-2.652947919986,TRUE
TC0100010887.hg.1,C1orf21,chromosome 1 open reading frame 21,81563,-0.602622745515675,6.0393911001787,-2.90646997383721,0.00398625903459188,0.0139371317543755,-2.65410264574816,TRUE
TC0300010714.hg.1,TRANK1,tetratricopeptide repeat and ankyrin repeat containing 1,9881,-0.317500758522026,9.00068435828582,-2.9063016548399,0.00398833236337767,0.0139399975050192,-2.65457128260084,TRUE
TC2200008183.hg.1,VPREB3,V-set pre-B cell surrogate light chain 3,29802,-0.528785315858238,5.99718568455736,-2.90628346525731,0.00398855647896183,0.0139399975050192,-2.65462192485528,TRUE
TC1400007395.hg.1,SYT16,synaptotagmin 16,83851,-0.178301865948957,2.89141490960104,-2.90604549823186,0.00399148955330227,0.0139476647365439,-2.65528442994563,TRUE
TC1100009287.hg.1,ARHGEF12,Rho guanine nucleotide exchange factor 12,23365,0.449193025071859,9.1786822046068,2.9055115702117,0.00399807768030527,0.0139680987993776,-2.65677071230603,TRUE
TC1700010950.hg.1,MRPL45P2,mitochondrial ribosomal protein L45 pseudogene 2,653479,-0.285684355300401,6.50100534932526,-2.90515215840302,0.00400251804702258,0.0139810230466817,-2.65777105463689,TRUE
TC0200006969.hg.1,NCOA1,nuclear receptor coactivator 1,8648,0.19478748739113,8.98880206033262,2.90504978062502,0.00400378370116851,0.0139828551103749,-2.6580559791356,TRUE
TC0200012219.hg.1,FAM98A,family with sequence similarity 98 member A,25940,0.358865465053184,5.96924955448551,2.90454529862777,0.00401002574401035,0.0140020628699795,-2.65945985087248,TRUE
TC2000006755.hg.1,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5,79133,0.31110503255199,4.26634475010829,2.90276891948429,0.00403207600752781,0.0140764518797224,-2.6644013447497,TRUE
TC0X00008470.hg.1,PHF6,PHD finger protein 6,84295,0.280094883959696,6.89571506393735,2.90254047269774,0.00403491974827432,0.0140837735376399,-2.66503662842178,TRUE
TC0100015483.hg.1,NOTCH2,notch receptor 2,4853,0.204970355753622,10.0449963153397,2.90242535862817,0.00403635339984866,0.0140861715208185,-2.66535672944172,TRUE
TC1100012166.hg.1,CASP5,caspase 5,838,0.643791568834324,6.79787075737403,2.90151196390697,0.00404774548462349,0.014121037440094,-2.66789621250485,TRUE
TC1400007161.hg.1,PTGDR,prostaglandin D2 receptor,5729,-0.488428308239788,6.40327181659035,-2.90150430639269,0.00404784111502323,0.014121037440094,-2.66791749930117,TRUE
TC1600011523.hg.1,ZNF764,zinc finger protein 764,92595,-0.1752023362511,6.36420394013281,-2.90121988179443,0.0040513945961582,0.0141308209375339,-2.66870812192608,TRUE
TC0900012054.hg.1,NRARP,NOTCH regulated ankyrin repeat protein,441478,-0.166966904129791,2.93374383074382,-2.90007285754092,0.00406575396172911,0.0141782835937119,-2.67189580158543,TRUE
TC0100013497.hg.1,SRSF4,serine and arginine rich splicing factor 4,6429,0.158933127007092,9.41665936606344,2.89995288830073,0.0040672585139283,0.0141809090969823,-2.67222913851577,TRUE
TC0700009866.hg.1,MNX1-AS1,MNX1 antisense RNA 1 (head to head),645249,-0.142502459537382,3.54403890534667,-2.89883646105003,0.00408128419429417,0.0142271817460373,-2.67533053665056,TRUE
TC1500010050.hg.1,COX5A,cytochrome c oxidase subunit 5A,9377,-0.274845299991251,7.83165972875805,-2.89844306799612,0.00408623690590693,0.0142418151610641,-2.67642310397623,TRUE
TC0600013602.hg.1,FBXO5,F-box protein 5,26271,0.43110940277532,3.59329165738275,2.8983599640819,0.00408728386342415,0.0142428329086369,-2.67665389009096,TRUE
TC0700007361.hg.1,UBE2D4,ubiquitin conjugating enzyme E2 D4 (putative),51619,-0.312367937086116,6.54968946081196,-2.8982943941854,0.00408811009720207,0.0142430812730959,-2.67683597849763,TRUE
TC0200013261.hg.1,RETSAT,retinol saturase,54884,-0.182467165047186,6.70836168023229,-2.89798326452926,0.00409203266170595,0.0142541152503221,-2.6776999369509,TRUE
TC0100017761.hg.1,PCNX2,pecanex 2,80003,-0.36262349368431,5.75727360157953,-2.89774728211509,0.00409501009932004,0.0142618535229411,-2.67835516550873,TRUE
TC0600007848.hg.1,RAB44,"RAB44, member RAS oncogene family",401258,0.266756509317463,5.58599024689432,2.89730225578349,0.00410063046915034,0.014278791884642,-2.67959068967055,TRUE
TC0800011757.hg.1,LINC00861,long intergenic non-protein coding RNA 861,100130231,-0.433453156721702,9.28941830419509,-2.89713001174373,0.00410280768013188,0.0142837367952331,-2.68006884229912,TRUE
